date,temp_fahrenheit,wind_speed_mph,pressure,humidity(%),celcius
2024-09-27 18:00:00,83.99292755126953,4.136163234710693,29.58573341369629,79.43319702148438,28.884959750705296
2024-09-27 19:00:00,82.61819458007812,3.2455577850341797,29.604318618774414,82.99762725830078,28.121219211154514
2024-09-27 20:00:00,81.34321594238281,2.701296806335449,29.625303268432617,86.68936920166016,27.41289774576823
2024-09-27 21:00:00,80.42706298828125,2.411681890487671,29.642959594726562,89.43283081054688,26.90392388237847
2024-09-27 22:00:00,79.7356185913086,2.1423888206481934,29.658578872680664,91.36463928222656,26.51978810628255
2024-09-27 23:00:00,79.17932891845703,1.9959938526153564,29.666698455810547,92.59210968017578,26.210738288031685
2024-09-28 00:00:00,78.72676849365234,1.9175244569778442,29.66534996032715,93.4750747680664,25.959315829806858
2024-09-28 01:00:00,78.3460464477539,1.8630353212356567,29.655895233154297,94.32951354980469,25.747803582085503
2024-09-28 02:00:00,77.9830093383789,1.8372471332550049,29.6420955657959,95.05319213867188,25.546116299099392
2024-09-28 03:00:00,77.58438873291016,1.7850947380065918,29.62854766845703,95.7497329711914,25.32466040717231
2024-09-28 04:00:00,77.22518920898438,1.7747071981430054,29.61882781982422,96.2945327758789,25.125105116102432
2024-09-28 05:00:00,76.96649169921875,1.8489090204238892,29.61736488342285,96.5960693359375,24.98138427734375
2024-09-28 06:00:00,76.74705505371094,1.9707969427108765,29.622631072998047,96.7738265991211,24.85947502983941
2024-09-28 07:00:00,76.6502914428711,2.057720899581909,29.632436752319336,96.89550018310547,24.80571746826172
2024-09-28 08:00:00,77.57645416259766,2.0891618728637695,29.646329879760742,95.43045043945312,25.320252312554253
2024-09-28 09:00:00,80.20234680175781,2.5348055362701416,29.66313934326172,90.8498764038086,26.77908155653212
2024-09-28 10:00:00,82.87889862060547,3.6704509258270264,29.671354293823242,84.98393249511719,28.26605478922526
2024-09-28 11:00:00,85.15692901611328,4.6643781661987305,29.665973663330078,79.61067199707031,29.531627231174046
2024-09-28 12:00:00,86.81108856201172,5.281391620635986,29.64974021911621,75.94544219970703,30.450604756673176
2024-09-28 13:00:00,87.45872497558594,5.6887359619140625,29.6297607421875,74.32157135009766,30.81040276421441
2024-09-28 14:00:00,87.38917541503906,5.86764669418335,29.607547760009766,74.06021118164062,30.771764119466145
2024-09-28 15:00:00,86.96719360351562,5.865052223205566,29.58502769470215,74.42422485351562,30.537329779730904
2024-09-28 16:00:00,86.23736572265625,5.608773708343506,29.570043563842773,75.40306854248047,30.13186984592014
2024-09-28 17:00:00,85.29503631591797,5.022078990936279,29.566532135009766,76.97515106201172,29.608353508843315
2024-09-28 18:00:00,84.05339813232422,4.102432727813721,29.575218200683594,79.59909057617188,28.9185545179579
2024-09-28 19:00:00,82.66558074951172,3.2042789459228516,29.594341278076172,83.11438751220703,28.147544860839844
2024-09-28 20:00:00,81.37278747558594,2.6684651374816895,29.616724014282227,86.82640075683594,27.42932637532552
2024-09-28 21:00:00,80.45409393310547,2.3744826316833496,29.635099411010742,89.59481811523438,26.918941073947483
2024-09-28 22:00:00,79.77900695800781,2.118570566177368,29.650131225585938,91.5307388305664,26.543892754448784
2024-09-28 23:00:00,79.25272369384766,1.9751441478729248,29.658248901367188,92.75981140136719,26.2515131632487
2024-09-29 00:00:00,78.84109497070312,1.9063576459884644,29.657176971435547,93.59921264648438,26.022830539279514
2024-09-29 01:00:00,78.47992706298828,1.8571168184280396,29.648273468017578,94.38204193115234,25.822181701660156
2024-09-29 02:00:00,78.11985778808594,1.8410472869873047,29.63482666015625,95.0655517578125,25.622143215603298
2024-09-29 03:00:00,77.71392059326172,1.7854803800582886,29.62107276916504,95.74884033203125,25.396622551812065
2024-09-29 04:00:00,77.35279846191406,1.7788276672363281,29.61071014404297,96.31231689453125,25.195999145507812
2024-09-29 05:00:00,77.0907974243164,1.8576737642288208,29.608842849731445,96.62427520751953,25.050443013509113
2024-09-29 06:00:00,76.87382507324219,1.9765287637710571,29.61394691467285,96.79669952392578,24.92990281846788
2024-09-29 07:00:00,76.81459045410156,2.0614893436431885,29.62407875061035,96.81828308105469,24.89699469672309
2024-09-29 08:00:00,77.74454498291016,2.1121959686279297,29.637903213500977,95.2917709350586,25.413636101616753
2024-09-29 09:00:00,80.30692291259766,2.5502231121063232,29.65467071533203,90.74370574951172,26.83717939588759
2024-09-29 10:00:00,82.93585205078125,3.6437172889709473,29.662710189819336,84.92632293701172,28.29769558376736
2024-09-29 11:00:00,85.2500228881836,4.647651195526123,29.656953811645508,79.5130844116211,29.583346048990887
2024-09-29 12:00:00,86.8578109741211,5.269113063812256,29.640832901000977,75.8816146850586,30.476561652289497
2024-09-29 13:00:00,87.5082015991211,5.642581462860107,29.620994567871094,74.26860809326172,30.837889777289497
2024-09-29 14:00:00,87.44002532958984,5.788157939910889,29.598623275756836,74.03839111328125,30.800014071994358
2024-09-29 15:00:00,87.04501342773438,5.784852027893066,29.57538604736328,74.38406372070312,30.580563015407986
2024-09-29 16:00:00,86.35160827636719,5.523423671722412,29.559829711914062,75.35262298583984,30.195337931315105
2024-09-29 17:00:00,85.42950439453125,4.978457450866699,29.556081771850586,76.93365478515625,29.683057996961807
2024-09-29 18:00:00,84.20490264892578,4.115562915802002,29.56482696533203,79.4802474975586,29.002723693847656
2024-09-29 19:00:00,82.7822036743164,3.2171201705932617,29.58458709716797,83.00907897949219,28.212335374620224
2024-09-29 20:00:00,81.45513916015625,2.667431592941284,29.608604431152344,86.73077392578125,27.475077311197918
2024-09-29 21:00:00,80.50272369384766,2.365422487258911,29.6280574798584,89.54904174804688,26.945957607693142
2024-09-29 22:00:00,79.8230972290039,2.120422124862671,29.64269256591797,91.54132080078125,26.568387349446613
2024-09-29 23:00:00,79.3146743774414,1.9785209894180298,29.650697708129883,92.79866027832031,26.28593020968967
2024-09-30 00:00:00,78.92680358886719,1.9156980514526367,29.6499080657959,93.62681579589844,26.070446438259548
2024-09-30 01:00:00,78.57487487792969,1.868709921836853,29.64133071899414,94.37286376953125,25.874930487738716
2024-09-30 02:00:00,78.2139663696289,1.853948950767517,29.62807273864746,95.04593658447266,25.67442576090495
2024-09-30 03:00:00,77.81212615966797,1.7997082471847534,29.614015579223633,95.70167541503906,25.451181199815537
2024-09-30 04:00:00,77.4557876586914,1.7995260953903198,29.603187561035156,96.27156066894531,25.25321536593967
2024-09-30 05:00:00,77.19865417480469,1.884714126586914,29.601125717163086,96.57732391357422,25.110363430447048
2024-09-30 06:00:00,76.98528289794922,1.997078537940979,29.606542587280273,96.73199462890625,24.99182383219401
2024-09-30 07:00:00,76.94920349121094,2.074312448501587,29.616943359375,96.68109893798828,24.97177971733941
2024-09-30 08:00:00,77.89585876464844,2.149991512298584,29.63128662109375,95.06047058105469,25.497699313693577
2024-09-30 09:00:00,80.38236236572266,2.587372303009033,29.64821434020996,90.59844207763672,26.879090203179253
2024-09-30 10:00:00,82.92839813232422,3.61594820022583,29.656198501586914,84.94271087646484,28.2935545179579
2024-09-30 11:00:00,85.22598266601562,4.626679420471191,29.65039825439453,79.58140563964844,29.569990370008682
2024-09-30 12:00:00,86.82001495361328,5.248765468597412,29.634456634521484,75.97386932373047,30.45556386311849
2024-09-30 13:00:00,87.47844696044922,5.593890190124512,29.61443519592285,74.3643569946289,30.821359422471787
2024-09-30 14:00:00,87.4360122680664,5.725981712341309,29.591760635375977,74.1055679321289,30.797784593370224
2024-09-30 15:00:00,87.1185531616211,5.716429233551025,29.567678451538086,74.28146362304688,30.62141842312283
2024-09-30 16:00:00,86.45405578613281,5.486143112182617,29.55135726928711,75.250732421875,30.25225321451823
2024-09-30 17:00:00,85.53427124023438,4.960633754730225,29.548046112060547,76.84263610839844,29.741261800130207
2024-09-30 18:00:00,84.34905242919922,4.128272533416748,29.556806564331055,79.29004669189453,29.082806905110676
2024-09-30 19:00:00,82.90521240234375,3.2246835231781006,29.57673454284668,82.80601501464844,28.28067355685764
2024-09-30 20:00:00,81.54830169677734,2.664538621902466,29.60194969177246,86.54700469970703,27.52683427598741
2024-09-30 21:00:00,80.56130981445312,2.3632869720458984,29.622432708740234,89.41464233398438,26.978505452473957
2024-09-30 22:00:00,79.87227630615234,2.129842758178711,29.636878967285156,91.45890808105469,26.595709058973526
2024-09-30 23:00:00,79.36790466308594,1.9891678094863892,29.64478302001953,92.74976348876953,26.315502590603298
2024-10-01 00:00:00,78.99055480957031,1.928913950920105,29.644380569458008,93.5744400024414,26.10586378309462
2024-10-01 01:00:00,78.51226806640625,1.7388883829116821,29.6351375579834,94.04136657714844,25.84014892578125
2024-10-01 02:00:00,78.07723236083984,1.66018807888031,29.620832443237305,94.68804168701172,25.5984624226888
2024-10-01 03:00:00,77.71797180175781,1.5998839139938354,29.605592727661133,95.37384033203125,25.398873223198784
2024-10-01 04:00:00,77.42072296142578,1.6234711408615112,29.594701766967773,95.88350677490234,25.233734978569878
2024-10-01 05:00:00,77.2137451171875,1.7031453847885132,29.59242057800293,96.20411682128906,25.11874728732639
2024-10-01 06:00:00,77.03492736816406,1.8034191131591797,29.598501205444336,96.41317749023438,25.01940409342448
2024-10-01 07:00:00,77.12178802490234,1.8981122970581055,29.609615325927734,96.20993041992188,25.067660013834637
2024-10-01 08:00:00,78.34414672851562,2.0761842727661133,29.624269485473633,94.15071868896484,25.746748182508682
2024-10-01 09:00:00,80.95409393310547,2.6381850242614746,29.640323638916016,89.38983154296875,27.19671885172526
2024-10-01 10:00:00,83.68318176269531,3.6887059211730957,29.646896362304688,83.23523712158203,28.712878757052952
2024-10-01 11:00:00,86.02803039550781,4.551375865936279,29.639785766601562,77.67431640625,30.015572441948784
2024-10-01 12:00:00,87.52068328857422,5.034732341766357,29.625322341918945,73.97651672363281,30.8448240492079
2024-10-01 13:00:00,88.03223419189453,5.245005130767822,29.604938507080078,72.43019104003906,31.129018995496963
2024-10-01 14:00:00,87.9280014038086,5.291390895843506,29.580888748168945,72.2329330444336,31.071111891004776
2024-10-01 15:00:00,87.4894027709961,5.25875997543335,29.556926727294922,72.6207046508789,30.82744598388672
2024-10-01 16:00:00,86.63832092285156,5.072128772735596,29.54254913330078,74.1282730102539,30.354622734917534
2024-10-01 17:00:00,85.50360870361328,4.640456199645996,29.540666580200195,76.51202392578125,29.724227057562935
2024-10-01 18:00:00,84.15607452392578,3.9177656173706055,29.55049705505371,79.44706726074219,28.975596957736546
2024-10-01 19:00:00,82.63509368896484,3.1181447505950928,29.571643829345703,83.15258026123047,28.13060760498047
2024-10-01 20:00:00,81.2667007446289,2.619804859161377,29.597959518432617,86.8935546875,27.370389302571613
2024-10-01 21:00:00,80.28662872314453,2.3466920852661133,29.619220733642578,89.62355041503906,26.825904846191406
2024-10-01 22:00:00,79.59208679199219,2.1452622413635254,29.6335391998291,91.55448150634766,26.440048217773438
2024-10-01 23:00:00,79.134521484375,2.038438081741333,29.639963150024414,92.68988037109375,26.18584526909722
2024-10-02 00:00:00,78.82646179199219,1.9714208841323853,29.63849449157715,93.41909790039062,26.014700995551216
2024-10-02 01:00:00,78.54444122314453,1.921990156173706,29.629501342773438,94.09146881103516,25.858022901746963
2024-10-02 02:00:00,78.2197265625,1.9053678512573242,29.61591339111328,94.65501403808594,25.677625868055557
2024-10-02 03:00:00,77.87303161621094,1.8646657466888428,29.601070404052734,95.262451171875,25.48501756456163
2024-10-02 04:00:00,77.5879898071289,1.897965669631958,29.590646743774414,95.7100601196289,25.326661003960503
2024-10-02 05:00:00,77.37462615966797,1.9674071073532104,29.588275909423828,95.97708129882812,25.208125644259983
2024-10-02 06:00:00,77.1805191040039,2.0336291790008545,29.59394645690918,96.13868713378906,25.10028839111328
2024-10-02 07:00:00,77.2430419921875,2.0947089195251465,29.60469627380371,95.91600799560547,25.135023328993057
2024-10-02 08:00:00,78.33331298828125,2.241356134414673,29.618633270263672,93.9258041381836,25.74072943793403
2024-10-02 09:00:00,80.69416809082031,2.6999926567077637,29.63437271118164,89.49744415283203,27.052315606011284
2024-10-02 10:00:00,83.19603729248047,3.592409372329712,29.64175796508789,83.825439453125,28.442242940266926
2024-10-02 11:00:00,85.4010009765625,4.376110076904297,29.6355037689209,78.59805297851562,29.667222764756943
2024-10-02 12:00:00,86.93666076660156,4.908349514007568,29.62110137939453,74.99395751953125,30.520367092556423
2024-10-02 13:00:00,87.52789306640625,5.158915042877197,29.600261688232422,73.47327423095703,30.848829481336807
2024-10-02 14:00:00,87.51789855957031,5.249927520751953,29.574684143066406,73.1948013305664,30.843276977539062
2024-10-02 15:00:00,87.13018798828125,5.25097131729126,29.549449920654297,73.53814697265625,30.627882215711807
2024-10-02 16:00:00,86.26546478271484,5.043919563293457,29.53466033935547,75.07733917236328,30.14748043484158
2024-10-02 17:00:00,85.1255874633789,4.6052374839782715,29.534059524536133,77.48348999023438,29.514215257432724
2024-10-02 18:00:00,83.81905364990234,3.8993730545043945,29.544666290283203,80.27763366699219,28.788363138834637
2024-10-02 19:00:00,82.36573791503906,3.0927417278289795,29.565948486328125,83.79218292236328,27.980965508355034
2024-10-02 20:00:00,81.06394958496094,2.5845718383789062,29.59297752380371,87.31702423095703,27.257749769422745
2024-10-02 21:00:00,80.132080078125,2.2968525886535645,29.614953994750977,89.89559173583984,26.74004448784722
2024-10-02 22:00:00,79.46881866455078,2.0928895473480225,29.629352569580078,91.72830200195312,26.371565924750435
2024-10-02 23:00:00,79.05965423583984,1.9983514547348022,29.635513305664062,92.78479766845703,26.144252353244358
2024-10-03 00:00:00,78.78559112548828,1.9690334796905518,29.63392448425293,93.49303436279297,25.991995069715713
2024-10-03 01:00:00,78.53974914550781,1.9352680444717407,29.624927520751953,94.11988830566406,25.855416191948784
2024-10-03 02:00:00,78.23818969726562,1.9207533597946167,29.611066818237305,94.64955139160156,25.687883165147568
2024-10-03 03:00:00,77.91249084472656,1.8819884061813354,29.595935821533203,95.2269287109375,25.506939358181423
2024-10-03 04:00:00,77.64530181884766,1.9163775444030762,29.585355758666992,95.65396881103516,25.35850101047092
2024-10-03 05:00:00,77.4247055053711,1.980549693107605,29.58307456970215,95.92617797851562,25.23594750298394
2024-10-03 06:00:00,77.23683166503906,2.0465822219848633,29.588640213012695,96.11022186279297,25.131573147243923
2024-10-03 07:00:00,77.30634307861328,2.106858253479004,29.599292755126953,95.88323974609375,25.1701905992296
2024-10-03 08:00:00,78.36650848388672,2.2550721168518066,29.613554000854492,93.90797424316406,25.759171379937065
2024-10-03 09:00:00,80.64332580566406,2.702702760696411,29.62892723083496,89.54981994628906,27.02406989203559
2024-10-03 10:00:00,83.06718444824219,3.550610303878784,29.636234283447266,84.00910949707031,28.370658026801216
2024-10-03 11:00:00,85.25508880615234,4.341858386993408,29.630393981933594,78.84510040283203,29.58616044786241
2024-10-03 12:00:00,86.7876205444336,4.8759613037109375,29.616060256958008,75.27269744873047,30.437566969129776
2024-10-03 13:00:00,87.43257904052734,5.1120381355285645,29.594701766967773,73.6816177368164,30.79587724473741
2024-10-03 14:00:00,87.49176788330078,5.2053117752075195,29.568485260009766,73.286865234375,30.8287599351671
2024-10-03 15:00:00,87.16896057128906,5.218833923339844,29.542551040649414,73.46074676513672,30.649422539605034
2024-10-03 16:00:00,86.33051300048828,4.999210834503174,29.52783203125,74.93733978271484,30.1836183336046
2024-10-03 17:00:00,85.19246673583984,4.545485973358154,29.527191162109375,77.32815551757812,29.55137040879991
2024-10-03 18:00:00,83.88710021972656,3.8790814876556396,29.538246154785156,80.17715454101562,28.82616678873698
2024-10-03 19:00:00,82.46305084228516,3.0837643146514893,29.559616088867188,83.64248657226562,28.035028245713974
2024-10-03 20:00:00,81.13744354248047,2.5808932781219482,29.587318420410156,87.17924499511719,27.298579745822483
2024-10-03 21:00:00,80.18415832519531,2.292689561843872,29.610319137573242,89.79296112060547,26.76897684733073
2024-10-03 22:00:00,79.5045394897461,2.092923641204834,29.625030517578125,91.65357971191406,26.39141082763672
2024-10-03 23:00:00,79.0903549194336,2.000168800354004,29.631256103515625,92.74839782714844,26.16130828857422
2024-10-04 00:00:00,78.82167053222656,1.97282874584198,29.629724502563477,93.47515106201172,26.012039184570312
2024-10-04 01:00:00,78.58834838867188,1.9397387504577637,29.62070083618164,94.08992767333984,25.882415771484375
2024-10-04 02:00:00,78.29291534423828,1.92478609085083,29.60659408569336,94.61149597167969,25.7182863023546
2024-10-04 03:00:00,77.98316192626953,1.8911422491073608,29.59099769592285,95.1808090209961,25.54620107014974
2024-10-04 04:00:00,77.71712493896484,1.9262008666992188,29.58043670654297,95.60287475585938,25.398402743869358
2024-10-04 05:00:00,77.4931411743164,1.987955927848816,29.578439712524414,95.8770523071289,25.27396731906467
2024-10-04 06:00:00,77.30054473876953,2.0502610206604004,29.583782196044922,96.09639739990234,25.166969299316406
2024-10-04 07:00:00,77.38232421875,2.1080915927886963,29.594379425048828,95.85877227783203,25.21240234375
2024-10-04 08:00:00,78.41796875,2.2511863708496094,29.60883331298828,93.90890502929688,25.787760416666668
2024-10-04 09:00:00,80.64619445800781,2.6950976848602295,29.624021530151367,89.5794448852539,27.02566358778212
2024-10-04 10:00:00,83.02777862548828,3.5159051418304443,29.63128089904785,84.11663818359375,28.348765903049046
2024-10-04 11:00:00,85.1944580078125,4.3033342361450195,29.6259822845459,79.00757598876953,29.552476671006943
2024-10-04 12:00:00,86.72210693359375,4.838334083557129,29.611726760864258,75.44312286376953,30.401170518663193
2024-10-04 13:00:00,87.41071319580078,5.063498020172119,29.589717864990234,73.792724609375,30.783729553222656
2024-10-04 14:00:00,87.51791381835938,5.165715217590332,29.56291961669922,73.30728912353516,30.843285454644096
2024-10-04 15:00:00,87.2461166381836,5.182114601135254,29.53645896911621,73.32957458496094,30.692287021213108
2024-10-04 16:00:00,86.42744445800781,4.95026159286499,29.521955490112305,74.74285125732422,30.237469143337673
2024-10-04 17:00:00,85.30168914794922,4.479095458984375,29.521358489990234,77.06053161621094,29.612049526638454
2024-10-04 18:00:00,83.99532318115234,3.845837116241455,29.532672882080078,80.00179290771484,28.886290656195747
2024-10-04 19:00:00,82.59375762939453,3.0710208415985107,29.554170608520508,83.43452453613281,28.107643127441406
2024-10-04 20:00:00,81.2376708984375,2.576934814453125,29.582338333129883,87.0083236694336,27.354261610243057
2024-10-04 21:00:00,80.25862121582031,2.288632392883301,29.606042861938477,89.6766586303711,26.810345119900173
2024-10-04 22:00:00,79.56752014160156,2.0930728912353516,29.6212158203125,91.55384063720703,26.426400078667534
2024-10-04 23:00:00,79.14482879638672,2.0022833347320557,29.627527236938477,92.69358825683594,26.191571553548176
2024-10-05 00:00:00,78.8793716430664,1.977288842201233,29.62600326538086,93.44477081298828,26.044095357259113
2024-10-05 01:00:00,78.65296173095703,1.9392157793045044,29.616870880126953,94.05663299560547,25.918312072753906
2024-10-05 02:00:00,78.36243438720703,1.9247925281524658,29.602609634399414,94.56558990478516,25.756907992892796
2024-10-05 03:00:00,78.06404876708984,1.8995026350021362,29.58669662475586,95.13223266601562,25.5911382039388
2024-10-05 04:00:00,77.79530334472656,1.9345051050186157,29.57623291015625,95.54816436767578,25.441835191514755
2024-10-05 05:00:00,77.56696319580078,1.994719386100769,29.574542999267578,95.82662963867188,25.314979553222656
2024-10-05 06:00:00,77.37199401855469,2.0531132221221924,29.57972526550293,96.0721664428711,25.206663343641495
2024-10-05 07:00:00,77.46224212646484,2.1082022190093994,29.590347290039062,95.82667541503906,25.256801181369358
2024-10-05 08:00:00,78.47384643554688,2.2468934059143066,29.60470962524414,93.91262817382812,25.818803575303818
2024-10-05 09:00:00,80.6563491821289,2.682835817337036,29.619720458984375,89.62613677978516,27.031305101182724
2024-10-05 10:00:00,83.00559997558594,3.480405807495117,29.62696647644043,84.22735595703125,28.336444430881077
2024-10-05 11:00:00,85.12646484375,4.259591579437256,29.622404098510742,79.20606994628906,29.51470269097222
2024-10-05 12:00:00,86.64967346191406,4.7930827140808105,29.608182907104492,75.65516662597656,30.36092970106337
2024-10-05 13:00:00,87.37322998046875,5.0118608474731445,29.585660934448242,73.96704864501953,30.76290554470486
2024-10-05 14:00:00,87.52777862548828,5.117478370666504,29.558368682861328,73.36083221435547,30.848765903049046
2024-10-05 15:00:00,87.27987670898438,5.1382269859313965,29.531532287597656,73.32547760009766,30.711042616102432
2024-10-05 16:00:00,86.46527862548828,4.88698148727417,29.517230987548828,74.69612884521484,30.258488125271267
2024-10-05 17:00:00,85.35218811035156,4.409947872161865,29.516874313354492,76.96757507324219,29.64010450575087
2024-10-05 18:00:00,84.06389617919922,3.793084144592285,29.528179168701172,79.90926361083984,28.924386766221787
2024-10-05 19:00:00,82.68647766113281,3.0484766960144043,29.54975128173828,83.31684875488281,28.159154256184895
2024-10-05 20:00:00,81.31941223144531,2.5626959800720215,29.578018188476562,86.90501403808594,27.399673461914062
